Date,Open,High,Low,Close,Adj. Close,Change,Volume
2011-01-31,1.60300,1.60800,1.56700,1.60700,1.60700,0.37%,12454500
2011-02-01,1.62100,1.64900,1.56900,1.59400,1.59400,-0.81%,10617000
2011-02-02,1.61100,1.61200,1.57800,1.59600,1.59600,0.13%,8542500
2011-02-03,1.58800,1.59300,1.54300,1.57500,1.57500,-1.32%,7680000
2011-02-04,1.56300,1.57800,1.54800,1.56400,1.56400,-0.70%,8160000
2011-02-07,1.55100,1.55100,1.52500,1.53800,1.53800,-1.66%,13426500
2011-02-08,1.58500,1.68300,1.53300,1.63300,1.63300,6.18%,52573500
2011-02-09,1.60900,1.61200,1.51900,1.54700,1.54700,-5.27%,39534000
2011-02-10,1.55100,1.57600,1.52100,1.54800,1.54800,0.06%,12541500
2011-02-11,1.55000,1.58300,1.52900,1.55000,1.55000,0.13%,9517500
2011-02-14,1.57600,1.60900,1.53700,1.53900,1.53900,-0.71%,19246500
2011-02-15,1.53400,1.54500,1.50400,1.52300,1.52300,-1.04%,14305500
2011-02-16,1.54000,1.66500,1.53800,1.64900,1.64900,8.27%,61726500
2011-02-17,1.64200,1.69900,1.57000,1.57300,1.57300,-4.61%,39276000
2011-02-18,1.55500,1.56600,1.53100,1.54500,1.54500,-1.78%,35560500
2011-02-22,1.52500,1.53300,1.45200,1.45800,1.45800,-5.63%,30969000
2011-02-23,1.47900,1.50000,1.40700,1.45500,1.45500,-0.21%,24084000
2011-02-24,1.45200,1.50500,1.43300,1.50200,1.50200,3.23%,15829500
2011-02-25,1.52100,1.59000,1.51300,1.57400,1.57400,4.79%,20194500
2011-02-28,1.58300,1.60700,1.56700,1.59300,1.59300,1.21%,15768000
2011-03-01,1.60300,1.62100,1.58000,1.59600,1.59600,0.19%,16596000
2011-03-02,1.58800,1.61900,1.58200,1.60100,1.60100,0.31%,9949500
2011-03-03,1.63200,1.65300,1.60400,1.62400,1.62400,1.44%,9603000
2011-03-04,1.63200,1.66600,1.58500,1.66300,1.66300,2.40%,23701500
2011-03-07,1.66200,1.69300,1.64700,1.66300,1.66300,,30504000
2011-03-08,1.64000,1.66400,1.60000,1.64400,1.64400,-1.14%,20998500
2011-03-09,1.64400,1.66600,1.61800,1.64800,1.64800,0.24%,13872000
2011-03-10,1.62900,1.63300,1.58200,1.60100,1.60100,-2.85%,15255000
2011-03-11,1.59000,1.61700,1.56900,1.60500,1.60500,0.25%,13962000
2011-03-14,1.58800,1.60000,1.54700,1.55000,1.55000,-3.43%,17490000
2011-03-15,1.48000,1.53100,1.45300,1.53000,1.53000,-1.29%,19782000
2011-03-16,1.52400,1.55000,1.51300,1.52100,1.52100,-0.59%,17545500
2011-03-17,1.54900,1.56200,1.50900,1.52100,1.52100,,13839000
2011-03-18,1.54600,1.54600,1.50100,1.53100,1.53100,0.66%,10318500
2011-03-21,1.53700,1.53700,1.50300,1.51500,1.51500,-1.05%,6175500
2011-03-22,1.51500,1.52400,1.46700,1.47900,1.47900,-2.38%,8743500
2011-03-23,1.47400,1.48500,1.45100,1.48100,1.48100,0.14%,6342000
2011-03-24,1.47600,1.49200,1.46500,1.48900,1.48900,0.54%,6933000
2011-03-25,1.49500,1.53300,1.49300,1.51700,1.51700,1.88%,8520000
2011-03-28,1.51300,1.56900,1.50300,1.55000,1.55000,2.18%,15871500
2011-03-29,1.55300,1.60000,1.54700,1.59500,1.59500,2.90%,11331000
2011-03-30,1.60700,1.63300,1.53400,1.58100,1.58100,-0.88%,18349500
2011-03-31,1.77000,1.91400,1.76700,1.85000,1.85000,17.01%,172767000
2011-04-01,1.83000,1.87900,1.77100,1.77700,1.77700,-3.95%,42972000
2011-04-04,1.78900,1.80000,1.68200,1.72200,1.72200,-3.10%,39139500
2011-04-05,1.72700,1.80000,1.71300,1.78000,1.78000,3.37%,47713500
2011-04-06,1.79900,1.80100,1.72000,1.76600,1.76600,-0.79%,19324500
2011-04-07,1.79000,1.86300,1.76300,1.81600,1.81600,2.83%,42154500
2011-04-08,1.83900,1.84000,1.75700,1.76600,1.76600,-2.75%,29196000
2011-04-11,1.76500,1.76900,1.66800,1.68500,1.68500,-4.59%,20541000
2011-04-12,1.67200,1.68100,1.62000,1.64300,1.64300,-2.49%,20361000
2011-04-13,1.67500,1.71300,1.65400,1.66200,1.66200,1.16%,18172500
2011-04-14,1.65800,1.68500,1.61300,1.67600,1.67600,0.84%,14751000
2011-04-15,1.71000,1.74500,1.69400,1.70500,1.70500,1.73%,14152500
2011-04-18,1.67500,1.70800,1.62400,1.66900,1.66900,-2.11%,15508500
2011-04-19,1.68400,1.68400,1.64300,1.67700,1.67700,0.48%,8230500
2011-04-20,1.71300,1.73900,1.68700,1.71700,1.71700,2.39%,12558000
2011-04-21,1.72300,1.79900,1.70600,1.78300,1.78300,3.84%,20791500
2011-04-25,1.78000,1.78200,1.73100,1.75900,1.75900,-1.35%,12013500
2011-04-26,1.77700,1.81700,1.75400,1.79500,1.79500,2.05%,21000000
2011-04-27,1.79500,1.82400,1.77500,1.80500,1.80500,0.56%,14953500
2011-04-28,1.80500,1.84600,1.78100,1.84400,1.84400,2.16%,24000000
2011-04-29,1.84600,1.85800,1.82800,1.84000,1.84000,-0.22%,10890000
2011-05-02,1.84000,1.85300,1.80400,1.83000,1.83000,-0.54%,11769000
2011-05-03,1.82500,1.82600,1.76700,1.79100,1.79100,-2.13%,13708500
2011-05-04,1.78500,1.80000,1.71700,1.77900,1.77900,-0.67%,15667500
2011-05-05,1.81300,1.82900,1.74500,1.76300,1.76300,-0.90%,18277500
2011-05-06,1.79300,1.84700,1.77500,1.80800,1.80800,2.55%,14725500
2011-05-09,1.80000,1.86700,1.79000,1.86100,1.86100,2.93%,13746000
2011-05-10,1.88300,1.93000,1.86100,1.88900,1.88900,1.50%,23029500
2011-05-11,1.88000,1.88700,1.79500,1.80500,1.80500,-4.45%,14437500
2011-05-12,1.80500,1.84900,1.77700,1.84500,1.84500,2.22%,9420000
2011-05-13,1.86700,1.87900,1.82000,1.83700,1.83700,-0.43%,9922500
2011-05-16,1.86600,1.86600,1.77000,1.77300,1.77300,-3.48%,11335500
2011-05-17,1.80000,1.80000,1.71500,1.73100,1.73100,-2.37%,18513000
2011-05-18,1.74000,1.76500,1.70100,1.75700,1.75700,1.50%,10942500
2011-05-19,1.80200,1.89600,1.77300,1.88000,1.88000,7.00%,39826500
2011-05-20,1.88400,1.88500,1.82300,1.86500,1.86500,-0.80%,12637500
2011-05-23,1.84100,1.84100,1.77500,1.78800,1.78800,-4.13%,12954000
2011-05-24,1.80100,1.83300,1.77300,1.78100,1.78100,-0.39%,9205500
2011-05-25,1.79300,1.93400,1.74500,1.93200,1.93200,8.48%,70396500
2011-05-26,1.92100,1.98400,1.87300,1.96500,1.96500,1.71%,50053500
2011-05-27,1.96900,1.97800,1.92100,1.97000,1.97000,0.25%,25306500
2011-05-31,1.97900,2.01900,1.97000,2.00900,2.00900,1.98%,49357500
2011-06-01,2.00000,2.00700,1.89200,1.90100,1.90100,-5.38%,22948500
2011-06-02,1.90100,1.95500,1.90100,1.91700,1.91700,0.84%,14794500
2011-06-03,1.99700,2.10000,1.96700,2.00900,2.00900,4.80%,93138000
2011-06-06,1.94000,2.00900,1.88400,1.91300,1.91300,-4.78%,34966500
2011-06-07,1.92900,1.95900,1.88400,1.89100,1.89100,-1.15%,18331500
2011-06-08,1.89600,1.90700,1.80100,1.80800,1.80800,-4.39%,25438500
2011-06-09,1.82900,1.87300,1.80700,1.84100,1.84100,1.83%,24048000
2011-06-10,1.83500,1.88700,1.82300,1.85700,1.85700,0.87%,23499000
2011-06-13,1.87100,1.92500,1.85900,1.89500,1.89500,2.05%,25701000
2011-06-14,1.90300,1.98000,1.90100,1.90700,1.90700,0.63%,23601000
2011-06-15,1.89600,1.89700,1.80500,1.82100,1.82100,-4.51%,20175000
2011-06-16,1.84500,1.86700,1.71600,1.76700,1.76700,-2.97%,27633000
2011-06-17,1.79100,1.84700,1.74300,1.76700,1.76700,,25710000
2011-06-20,1.75300,1.76400,1.70000,1.73400,1.73400,-1.87%,23067000
2011-06-21,1.74900,1.84900,1.73300,1.83500,1.83500,5.82%,22440000
2011-06-22,1.82500,1.88300,1.80700,1.81400,1.81400,-1.14%,22134000
2011-06-23,1.81300,1.84800,1.74700,1.84700,1.84700,1.82%,17550000
2011-06-24,1.84300,1.86500,1.81700,1.83800,1.83800,-0.49%,54127500
2011-06-27,1.84900,1.88500,1.82100,1.83100,1.83100,-0.38%,27141000
2011-06-28,1.85300,1.88300,1.84500,1.87400,1.87400,2.35%,13338000
2011-06-29,1.90000,1.93900,1.87100,1.88600,1.88600,0.64%,21927000
2011-06-30,1.90000,1.95500,1.89300,1.94200,1.94200,2.97%,14200500
2011-07-01,1.93800,1.97300,1.92000,1.93500,1.93500,-0.36%,12823500
2011-07-05,1.93500,1.96800,1.91400,1.94300,1.94300,0.41%,14940000
2011-07-06,1.94300,1.94300,1.90300,1.93100,1.93100,-0.62%,13903500
2011-07-07,1.94300,2.00000,1.93400,1.98200,1.98200,2.64%,19918500
2011-07-08,1.99300,1.99300,1.90600,1.92100,1.92100,-3.08%,18609000
2011-07-11,1.89300,1.90200,1.86700,1.89000,1.89000,-1.61%,14637000
