Date,Open,High,Low,Close,Adj. Close,Change,Volume
2023-08-28,13.85000,14.04000,12.51100,13.99000,13.99000,-0.07%,105635
2023-08-29,14.02000,14.47000,13.09000,13.56000,13.56000,-3.07%,107456
2023-08-30,13.95000,14.50000,13.11000,13.78000,13.78000,1.62%,101560
2023-08-31,13.55000,14.50000,13.07000,13.55000,13.55000,-1.67%,750698
2023-09-01,13.54000,13.75000,12.25000,12.71000,12.71000,-6.20%,44252
2023-09-05,12.63000,13.13000,12.20000,12.75000,12.75000,0.31%,46116
2023-09-06,13.08000,13.08000,12.00000,12.11000,12.11000,-5.02%,44178
2023-09-07,12.32000,12.32000,11.50000,11.60000,11.60000,-4.21%,31647
2023-09-08,11.68000,11.72000,11.21000,11.53000,11.53000,-0.60%,7958
2023-09-11,11.46000,11.77000,10.41000,10.41000,10.41000,-9.71%,45662
2023-09-12,10.97000,11.07000,9.60000,9.70000,9.70000,-6.82%,186335
2023-09-13,9.75000,10.54500,9.11000,10.26000,10.26000,5.77%,159526
2023-09-14,9.95000,11.40000,9.85000,11.00000,11.00000,7.21%,129450
2023-09-15,10.85000,13.57000,10.72500,13.00000,13.00000,18.18%,597601
2023-09-18,12.81000,14.65000,12.30000,12.93000,12.93000,-0.54%,185564
2023-09-19,12.67000,13.91000,12.67000,13.58000,13.58000,5.03%,75626
2023-09-20,13.20000,13.50000,12.65000,12.95000,12.95000,-4.64%,23831
2023-09-21,13.00000,13.87000,12.81000,13.58000,13.58000,4.86%,69270
2023-09-22,13.45000,13.89000,12.01000,12.01000,12.01000,-11.56%,83191
2023-09-25,12.01000,12.01000,11.21000,11.22000,11.22000,-6.58%,18417
2023-09-26,11.16000,11.44500,9.51000,9.53000,9.53000,-15.06%,163145
2023-09-27,9.78000,10.40000,9.78000,9.98000,9.98000,4.72%,131916
2023-09-28,9.98000,10.36000,9.63000,9.80000,9.80000,-1.80%,89076
2023-09-29,10.00000,10.24000,9.60000,9.64000,9.64000,-1.63%,84441
2023-10-02,9.84000,10.20000,9.42000,9.62000,9.62000,-0.21%,102357
2023-10-03,9.62000,9.77500,8.39000,8.68000,8.68000,-9.77%,119410
